dataset,variable,type,is_labelled,n_labels,variable_label,n_missing,pct_missing,n_unique
fs,FCF12,haven_labelled,TRUE,5,"Lorsqu'il utilise un équipement ou une assistance, l'enfant a des difficultés à marcher 100 mètres",3656,96.06,5
fs,FCF13,haven_labelled,TRUE,5,"Lorsqu'il utilise un équipement ou une assistance, l'enfant a des difficultés à marcher 500 mètres",3665,96.3,5
fs,FCF14,haven_labelled,TRUE,5,"Par rapport aux enfants du même âge, l'enfant a du mal à marcher 100 mètres",299,7.86,5
fs,FCF15,haven_labelled,TRUE,5,"Comparé aux enfants du même âge, l'enfant a du mal à marcher 500 mètres",311,8.17,6
fs,FCF16,haven_labelled,TRUE,5,"L'enfant a des difficultés à prendre soin de lui-même, comme se nourrir ou s'habiller.",161,4.23,6
fs,FCF17,haven_labelled,TRUE,5,L'enfant a du mal à être compris par les personnes au sein de son foyer,161,4.23,6
fs,FCF18,haven_labelled,TRUE,5,L'enfant a du mal à être compris par des personnes extérieures à son foyer,161,4.23,6
fs,FCF19,haven_labelled,TRUE,5,"Par rapport aux enfants du même âge, l'enfant a du mal à apprendre des choses",161,4.23,6
fs,FCF20,haven_labelled,TRUE,5,"Comparé aux enfants du même âge, l'enfant a du mal à se souvenir des choses",161,4.23,6
fs,FCF21,haven_labelled,TRUE,5,L'enfant a du mal à se concentrer sur une activité qu'il aime,161,4.23,6
fs,FCF22,haven_labelled,TRUE,5,L'enfant a du mal à accepter les changements dans sa routine,161,4.23,6
fs,FCF23,haven_labelled,TRUE,5,"Par rapport aux enfants du même âge, l'enfant a du mal à contrôler son comportement",161,4.23,6
fs,FCF24,haven_labelled,TRUE,5,L'enfant a du mal à se faire des amis,161,4.23,6
fs,FCF25,haven_labelled,TRUE,6,"À quelle fréquence l’enfant semble très anxieux, nerveux ou inquiet",161,4.23,7
fs,FCF26,haven_labelled,TRUE,6,À quelle fréquence l’enfant semble très triste ou déprimé,161,4.23,7
fs,PR3,haven_labelled,TRUE,4,Nombre de livres pour enfants ou d'albums (cahier de graphismes) pour enfants,1689,44.38,13
fs,PR5,haven_labelled,TRUE,4,L'enfant a déjà eu des devoirs,1853,48.69,4
fs,PR6,haven_labelled,TRUE,4,N'importe qui aide un enfant à faire ses devoirs,1907,50.11,4
fs,PR7,haven_labelled,TRUE,4,L'école a un conseil d'administration scolaire auquel les parents peuvent participer,1853,48.69,5
fs,PR8,haven_labelled,TRUE,4,Participation à une réunion PTA / SMC au cours des 12 derniers mois,3480,91.43,4
fs,PR9A,haven_labelled,TRUE,4,Lors de la réunion - discuter d'un plan pour résoudre les problèmes éducatifs clés auxquels l'école de l'enfant est confrontée,3585,94.19,4
fs,PR9B,haven_labelled,TRUE,4,Lors de la réunion – discuter du budget de l'école ou de l'utilisation des fonds reçus par l'école de l'enfant,3585,94.19,4
fs,PR10,haven_labelled,TRUE,4,Au cours des 12 derniers mois - reçu un bulletin scolaire,1853,48.69,5
fs,PR11A,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, aller à l'école pour - une assemblée scolaire, une fête scolaire ou un événement sportif",1853,48.69,5
fs,PR11B,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, aller à l'école pour - discuter des progrès de l'enfant avec les enseignants de l'enfant",1853,48.69,5
fs,PR12A,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, l'école a été fermée en raison de catastrophes naturelles.",1853,48.69,5
fs,PR12B,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, l'école a fermé ses portes en raison de catastrophes causées par l'homme.",1853,48.69,5
fs,PR12C,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, l'école a été fermée en raison de - grève des enseignants ou absence des enseignants",1853,48.69,5
fs,PR12X,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, l'école a fermé pour - toute autre raison",1853,48.69,5
fs,PR13,haven_labelled,TRUE,4,"Au cours des 12 derniers mois, l'enfant n'a pas pu assister aux cours en raison de l'absence du professeur.",1853,48.69,5
fs,PR15,haven_labelled,TRUE,4,Contacter les responsables de l'école ou les instances dirigeantes de l'école lorsque cela s'est produit,2387,62.72,4
fs,FL1,haven_labelled,TRUE,2,Consentement,1689,44.38,3
fs,FL2H,numeric,FALSE,0,Début de l'entretien avec l'enfant - Heure,1883,49.47,22
fs,FL2M,haven_labelled,TRUE,1,Début de l'entretien avec l'enfant - Minutes,1883,49.47,61
fs,FL3,haven_labelled,TRUE,2,Consentement,1883,49.47,3
fs,FL4A,haven_labelled,TRUE,2,Vous n'êtes pas seul avec l'enfant à moins qu'il ne soit au moins visible par un adulte connu de l'enfant,0,0,2
fs,FL4B,haven_labelled,TRUE,2,"Vous avez engagé une conversation avec l'enfant et établi des relations, par ex. utiliser un brise-glace",0,0,2
fs,FL4C,haven_labelled,TRUE,2,"L'enfant est assis confortablement, capable d'utiliser le livre de lecture et de chiffres sans difficulté tandis que vous voyez quelle page est ouverte",0,0,2
fs,FL6A,haven_labelled,TRUE,3,L'enfant lit des livres,1941,51,4
fs,FL6B,haven_labelled,TRUE,3,Quelqu'un a lu des livres à un enfant,1941,51,4
fs,FL7,haven_labelled,TRUE,5,Langue que l'enfant parle la plupart du temps à la maison,1941,51,5
fs,FL9,haven_labelled,TRUE,5,Lange que professeur utilise la plupart du temps lorsqu'il enseigne à un enfant en classe,1945,51.1,4
fs,FL10,haven_labelled,TRUE,5,Accepte de lire une histoire,1941,51,4
fs,FL13,haven_labelled,TRUE,1,Livre donné à l'enfant - Introduction manuelle,3032,79.66,2
fs,FL14,haven_labelled,TRUE,3,L'enfant a lu correctement chaque mot de la pratique,3032,79.66,4
fs,FL15,haven_labelled,TRUE,4,Lecture terminée : Quel âge a Sam ?,3154,82.87,5
fs,FL16,haven_labelled,TRUE,1,FL16 : Sam a 5 ans,0,0,2
fs,FL17,haven_labelled,TRUE,5,Une autre question : qui est le plus âgé : Sam ou Tina,3165,83.16,4
fs,FL18,haven_labelled,TRUE,1,FL18 : Tina est plus âgée que Sam. Tina a 6 ans et Sam 5 ans.,0,0,2
fs,FLINTRO,haven_labelled,TRUE,1,FL19. INTRO,2151,56.52,2
fs,FL19W1,haven_labelled,TRUE,3,Mot1,2151,56.52,5
fs,FL19W2,haven_labelled,TRUE,3,Mot2,2151,56.52,5
fs,FL19W3,haven_labelled,TRUE,3,Mot3,2151,56.52,5
fs,FL19W4,haven_labelled,TRUE,3,Mot4,2151,56.52,5
fs,FL19W5,haven_labelled,TRUE,3,Mot5,2151,56.52,5
fs,FL19W6,haven_labelled,TRUE,3,Mot6,2151,56.52,5
fs,FL19W7,haven_labelled,TRUE,3,Mot7,2151,56.52,5
fs,FL19W8,haven_labelled,TRUE,3,Mot8,2151,56.52,5
fs,FL19W9,haven_labelled,TRUE,3,Mot9,2151,56.52,5
fs,FL19W10,haven_labelled,TRUE,3,Mot10,2151,56.52,5
fs,FL19W11,haven_labelled,TRUE,3,Mot11,2151,56.52,5
fs,FL19W12,haven_labelled,TRUE,3,Mot12,2151,56.52,5
fs,FL19W13,haven_labelled,TRUE,3,Mot13,2151,56.52,5
fs,FL19W14,haven_labelled,TRUE,3,Mot14,2151,56.52,5
fs,FL19W15,haven_labelled,TRUE,3,Mot15,2151,56.52,5
fs,FL19W16,haven_labelled,TRUE,3,Mot16,2151,56.52,5
fs,FL19W17,haven_labelled,TRUE,3,Mot17,2151,56.52,5
fs,FL19W18,haven_labelled,TRUE,3,Mot18,2151,56.52,5
fs,FL19W19,haven_labelled,TRUE,3,Mot19,2151,56.52,5
fs,FL19W20,haven_labelled,TRUE,3,Mot20,2151,56.52,5
fs,FL19W21,haven_labelled,TRUE,3,Mot21,2151,56.52,5
fs,FL19W22,haven_labelled,TRUE,3,Mot22,2151,56.52,5
fs,FL19W23,haven_labelled,TRUE,3,Mot23,2151,56.52,5
fs,FL19W24,haven_labelled,TRUE,3,Mot24,2151,56.52,5
fs,FL19W25,haven_labelled,TRUE,3,Mot25,2151,56.52,5
fs,FL19W26,haven_labelled,TRUE,3,Mot26,2151,56.52,5
fs,FL19W27,haven_labelled,TRUE,3,Mot27,2151,56.52,5
fs,FL19W28,haven_labelled,TRUE,3,Mot28,2151,56.52,5
fs,FL19W29,haven_labelled,TRUE,3,Mot29,2151,56.52,5
fs,FL19W30,haven_labelled,TRUE,3,Mot30,2151,56.52,5
fs,FL19W31,haven_labelled,TRUE,3,Mot31,2151,56.52,5
fs,FL19W32,haven_labelled,TRUE,3,Mot32,2151,56.52,5
fs,FL19W33,haven_labelled,TRUE,3,Mot33,2151,56.52,5
fs,FL19W34,haven_labelled,TRUE,3,Mot34,2151,56.52,5
fs,FL19W35,haven_labelled,TRUE,3,Mot35,2151,56.52,5
fs,FL19W36,haven_labelled,TRUE,3,Mot36,2151,56.52,5
fs,FL19W37,haven_labelled,TRUE,3,Mot37,2151,56.52,5
fs,FL19W38,haven_labelled,TRUE,3,Mot38,2151,56.52,5
fs,FL19W39,haven_labelled,TRUE,3,Mot39,2151,56.52,5
fs,FL19W40,haven_labelled,TRUE,3,Mot40,2151,56.52,5
fs,FL19W41,haven_labelled,TRUE,3,Mot41,2151,56.52,5
fs,FL19W42,haven_labelled,TRUE,3,Mot42,2151,56.52,5
fs,FL19W43,haven_labelled,TRUE,3,Mot43,2151,56.52,5
fs,FL19W44,haven_labelled,TRUE,3,Mot44,2151,56.52,5
fs,FL19W45,haven_labelled,TRUE,3,Mot45,2151,56.52,5
fs,FL19W46,haven_labelled,TRUE,3,Mot46,2151,56.52,5
fs,FL19W47,haven_labelled,TRUE,3,Mot47,2151,56.52,5
fs,FL19W48,haven_labelled,TRUE,3,Mot48,2151,56.52,5
fs,FL19W49,haven_labelled,TRUE,3,Mot49,2151,56.52,5
fs,FL19W50,haven_labelled,TRUE,3,Mot50,2151,56.52,5
fs,FL19W51,haven_labelled,TRUE,3,Mot51,2151,56.52,5
fs,FL19W52,haven_labelled,TRUE,3,Mot52,2151,56.52,5
fs,FL19W53,haven_labelled,TRUE,3,Mot53,2151,56.52,5
fs,FL19W54,haven_labelled,TRUE,3,Mot54,2151,56.52,5
fs,FL19W55,haven_labelled,TRUE,3,Mot55,2151,56.52,5
fs,FL19W56,haven_labelled,TRUE,3,Mot56,2151,56.52,5
fs,FL19W57,haven_labelled,TRUE,3,Mot57,2151,56.52,5
fs,FL19W58,haven_labelled,TRUE,3,Mot58,2151,56.52,5
fs,FL19W59,haven_labelled,TRUE,3,Mot59,2151,56.52,5
fs,FL19W60,haven_labelled,TRUE,3,Mot60,2151,56.52,5
fs,FL19W61,haven_labelled,TRUE,3,Mot61,2151,56.52,5
fs,FL19W62,haven_labelled,TRUE,3,Mot62,2151,56.52,5
fs,FL19W63,haven_labelled,TRUE,3,Mot63,2151,56.52,5
fs,FL19W64,haven_labelled,TRUE,3,Mot64,2151,56.52,5
fs,FL19W65,haven_labelled,TRUE,3,Mot65,2151,56.52,5
fs,FL19W66,haven_labelled,TRUE,3,Mot66,2151,56.52,5
fs,FL19W67,haven_labelled,TRUE,3,Mot67,2151,56.52,5
fs,FL19W68,haven_labelled,TRUE,3,Mot68,2151,56.52,5
fs,FL19W69,haven_labelled,TRUE,3,Mot69,2151,56.52,5
fs,FL19W70,haven_labelled,TRUE,3,Mot70,2151,56.52,5
fs,FL19W71,haven_labelled,TRUE,3,Mot71,2151,56.52,5
fs,FL19W72,haven_labelled,TRUE,3,Mot72,2151,56.52,5
fs,FL20A,haven_labelled,TRUE,1,Nombre total de mots tentés,2151,56.52,61
fs,FL20B,haven_labelled,TRUE,1,Nombre total de mots incorrects ou manqués,2151,56.52,35
fs,FL21,haven_labelled,TRUE,4,À quel point l'enfant a-t-il bien lu l'histoire,2151,56.52,4
fs,FL22A,haven_labelled,TRUE,4,Compréhension de l'histoire : 1 (Dans quelle classe se trouve Moïse),2166,56.91,5
fs,FL22B,haven_labelled,TRUE,4,Compréhension de l'histoire : 2 (Qu'est-ce que Moïse a vu sur le chemin du retour),2166,56.91,5
fs,FL22C,haven_labelled,TRUE,4,Compréhension de l'histoire : 3 (Pourquoi Moïse s'est-il mis à pleurer),2166,56.91,5
fs,FL22D,haven_labelled,TRUE,4,Compréhension de l'histoire : 4 (Où Moïse est-il tombé (vers le bas)),2166,56.91,5
fs,FL22E,haven_labelled,TRUE,4,Compréhension de l'histoire : 5 (Pourquoi Moïse était-il heureux),2166,56.91,5
fs,FL23A,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 9,1941,51,4
fs,FL23B,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 12,1941,51,4
fs,FL23C,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 30,1941,51,4
fs,FL23D,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 48,1941,51,4
fs,FL23E,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 74,1941,51,4
fs,FL23F,haven_labelled,TRUE,3,L'enfant reconnaît le symbole : 731,1941,51,4
fs,FL24A,haven_labelled,TRUE,4,L’enfant identifie le plus grand des deux nombres : 7-5,1941,51,4
fs,FL24B,haven_labelled,TRUE,4,L’enfant identifie le plus grand des deux nombres : 11-24,1941,51,4
fs,FL24C,haven_labelled,TRUE,4,L’enfant identifie le plus grand des deux nombres : 58-49,1941,51,4
fs,FL24D,haven_labelled,TRUE,4,L’enfant identifie le plus grand des deux nombres : 65-67,1941,51,4
fs,FL24E,haven_labelled,TRUE,4,L’enfant identifie le plus grand des deux nombres : 146-154,1941,51,4
fs,FL25A,haven_labelled,TRUE,4,L'enfant additionne correctement les nombres : 3+2,1941,51,4
fs,FL25B,haven_labelled,TRUE,4,L'enfant additionne correctement les nombres : 8+6,1941,51,4
fs,FL25C,haven_labelled,TRUE,4,L'enfant additionne correctement les nombres : 7+3,1941,51,4
fs,FL25D,haven_labelled,TRUE,4,L'enfant additionne correctement les nombres : 13+6,1941,51,4
fs,FL25E,haven_labelled,TRUE,4,L'enfant additionne correctement les nombres : 12+24,1941,51,4
fs,FL27A,haven_labelled,TRUE,4,L'enfant identifie le numéro suivant : 5-6-7-X,1941,51,4
fs,FL27B,haven_labelled,TRUE,4,L'enfant identifie le numéro suivant : 14-15-X-17,1941,51,4
fs,FL27C,haven_labelled,TRUE,4,L'enfant identifie le numéro suivant : 20-X-40-50,1941,51,4
fs,FL27D,haven_labelled,TRUE,4,L'enfant identifie le numéro suivant : 2-4-6-X,1941,51,5
fs,FL27E,haven_labelled,TRUE,4,L'enfant identifie le numéro suivant : 5-8-11-X,1941,51,4
fs,FL26,haven_labelled,TRUE,1,Introduction manuelle,0,0,2
fs,FL28,haven_labelled,TRUE,7,Résultat de l'entretien avec l'enfant,1689,44.38,7
fs,FMT4,haven_labelled,TRUE,3,Utilisation d'un ordinateur ou d'une tablette auparavant,1689,44.38,4
fs,FMT5,haven_labelled,TRUE,5,Utilisation d'un ordinateur / d'une tablette au cours des 3 derniers mois,3031,79.64,6
fs,HH6,haven_labelled,TRUE,2,Milieu de résidence,0,0,2
fs,HH7,haven_labelled,TRUE,7,Region,0,0,7
fs,HL4,haven_labelled,TRUE,2,Sexe,0,0,2
fs,HH52,numeric,FALSE,0,Nombre d'enfants de 5 à 17 ans,0,0,7
fs,FSAGE,haven_labelled,TRUE,3,Age,161,4.23,4
fs,FSDOI,numeric,FALSE,0,Date de l'entretien enfant 5-17 ans (CMC),0,0,2
fs,FSDOB,numeric,FALSE,0,Date de naissance de l'enfant 5-17 (CMC),161,4.23,158
fs,fsweight,numeric,FALSE,0,Poids de l'échantillon des enfants de 5 à 17 ans,0,0,338
fs,fshweight,numeric,FALSE,0,Poids de l'échantillon du ménage des enfants de 5 à 17 ans,0,0,90
fs,wscore,numeric,FALSE,0,Score de richesse combiné,0,0,3619
fs,windex5,haven_labelled,TRUE,5,Quintile de l’indice de richesse,0,0,6
fs,windex10,haven_labelled,TRUE,10,Décile de l’indice de richesse,0,0,11
fs,wscoreu,numeric,FALSE,0,Score de richesse urbaine,1383,36.34,2238
fs,windex5u,haven_labelled,TRUE,5,Quintile de l’indice de richesse urbaine,1383,36.34,7
fs,windex10u,haven_labelled,TRUE,10,Décile de l’indice de richesse urbaine,1383,36.34,12
fs,wscorer,numeric,FALSE,0,Score de richesse rurale,2262,59.43,1384
fs,windex5r,haven_labelled,TRUE,5,Quintile de l’indice de richesse rurale,2262,59.43,7
fs,windex10r,haven_labelled,TRUE,10,Décile de l’indice de richesse rurale,2262,59.43,12
fs,melevel,haven_labelled,TRUE,5,Niveau d'instruction de la mère,0,0,5
fs,fselevel,haven_labelled,TRUE,5,Niveau d'instruction de l'enfant,161,4.23,4
fs,schage,haven_labelled,TRUE,2,Age en début d'année scolaire,0,0,15
fs,fsinsurance,haven_labelled,TRUE,3,Assurance maladie,161,4.23,4
fs,fsdisability,haven_labelled,TRUE,2,Difficultés fonctionnelles de l'enfant 5-17 ans,161,4.23,3
fs,caretakerdis,haven_labelled,TRUE,3,Difficultés fonctionnelles (18-49 ans),0,0,3
fs,PSU,numeric,FALSE,0,Unité d'échantillonnage primaire,0,0,498
fs,stratum,numeric,FALSE,0,Strate,0,0,46
hh,HH1,numeric,FALSE,0,Numéro de Grappe,0,0,500
hh,HH2,numeric,FALSE,0,Numéro de ménage,0,0,22
hh,HH3,numeric,FALSE,0,Numéro d'enqueteur,0,0,138
hh,HH4,numeric,FALSE,0,Numéro du chef d'equipe,0,0,24
hh,HH5D,numeric,FALSE,0,Jour de l'interview,0,0,31
hh,HH5M,numeric,FALSE,0,Mois de l'interview,0,0,3
hh,HH5Y,haven_labelled,TRUE,1,Année de l'interview,0,0,1
hh,HH6,haven_labelled,TRUE,2,Milieu de résidence,0,0,2
hh,HH7,haven_labelled,TRUE,7,Region,0,0,7
hh,HH8,haven_labelled,TRUE,2,Ménage sélectionné pour l'enquete Homme ?,0,0,2
hh,HH9,haven_labelled,TRUE,2,Ménage sélectionné pour les tests de qualité de l'eau,0,0,2
hh,HH10,haven_labelled,TRUE,2,Ménage sélectionné pour le test à blanc,0,0,2
hh,HH11H,numeric,FALSE,0,Heure début de l'interview,0,0,20
hh,HH11M,numeric,FALSE,0,Minute début de l'interview,0,0,60
hh,HH12,haven_labelled,TRUE,2,Consentement,0,0,2
hh,HH46,haven_labelled,TRUE,8,Résultat de l'enquête du Questionnaire Ménage,0,0,8
hh,HH13H,numeric,FALSE,0,Heure de fin de l'interview,2063,18.75,21
hh,HH13M,numeric,FALSE,0,Minute de fin de l'interview,2063,18.75,61
hh,HH14,haven_labelled,TRUE,2,Langue du Questionnaire,2063,18.75,3
hh,HH15,haven_labelled,TRUE,3,Langue de l'interview,2063,18.75,4
hh,HH16,haven_labelled,TRUE,3,Langue maternelle du/de la répondant(e),2063,18.75,4
hh,HH17,haven_labelled,TRUE,3,Besoin d'un traducteur,2063,18.75,4
hh,HH26A,numeric,FALSE,0,Numéro de Rang de l'enfant (5-17),7194,65.4,6
hh,HH26B,numeric,FALSE,0,Numéro de ligne de l'enfant (5-17),7194,65.4,11
hh,HH26C,numeric,FALSE,0,Age de l'enfant,7194,65.4,14
hh,HH33X$01,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$02,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10966,99.69,3
hh,HH33X$03,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10744,97.67,3
hh,HH33X$04,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10754,97.76,3
hh,HH33X$05,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10844,98.58,3
hh,HH33X$06,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10931,99.37,3
hh,HH33X$07,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10985,99.86,3
hh,HH33X$08,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10994,99.95,3
hh,HH33X$09,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,10999,99.99,2
hh,HH33X$10,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$11,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$12,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$13,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$14,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$15,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$16,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$17,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$18,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$19,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$20,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$21,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$22,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$23,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$24,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$25,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$26,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$27,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
hh,HH33X$28,haven_labelled,TRUE,2,Liste pour vérifier le consentement pour les entretiens avec les filles de 15 à 17 ans,11000,100,1
